backend,selected_kernel,work_group_size,cl_compiler_options,matrix_dimensions,elapsed_s
myGEMM.cl, 6,128,-cl-std=CL1.2,512,0.00020
myGEMM.cl, 6,128,-cl-std=CL1.2,1024,0.00125
myGEMM.cl, 6,128,-cl-std=CL1.2,2048,0.00786
myGEMM.cl, 6,128,-cl-std=CL1.2,4096,0.06303
myGEMM.cl, 6,128,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,128,-cl-std=CL1.2,512,0.00020
myGEMM.cl, 6,128,-cl-std=CL1.2,1024,0.00131
myGEMM.cl, 6,128,-cl-std=CL1.2,2048,0.00783
myGEMM.cl, 6,128,-cl-std=CL1.2,4096,0.05716
myGEMM.cl, 6,128,-cl-std=CL1.2,256,0.00010
myGEMM.cl, 6,128,-cl-std=CL1.2,512,0.00020
myGEMM.cl, 6,128,-cl-std=CL1.2,1024,0.00131
myGEMM.cl, 6,128,-cl-std=CL1.2,2048,0.00790
myGEMM.cl, 6,128,-cl-std=CL1.2,4096,0.05750
myGEMM.cl, 6,128,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,128,-cl-std=CL1.2,512,0.00020
myGEMM.cl, 6,128,-cl-std=CL1.2,1024,0.00126
myGEMM.cl, 6,128,-cl-std=CL1.2,2048,0.00788
myGEMM.cl, 6,128,-cl-std=CL1.2,4096,0.06067
myGEMM.cl, 6,128,-cl-std=CL1.2,256,0.00008
myGEMM.cl, 6,128,-cl-std=CL1.2,512,0.00018
myGEMM.cl, 6,128,-cl-std=CL1.2,1024,0.00118
myGEMM.cl, 6,128,-cl-std=CL1.2,2048,0.00707
myGEMM.cl, 6,128,-cl-std=CL1.2,4096,0.05918
myGEMM.cl, 6,128,-cl-std=CL1.2,256,0.00008
myGEMM.cl, 6,128,-cl-std=CL1.2,512,0.00017
myGEMM.cl, 6,128,-cl-std=CL1.2,1024,0.00111
myGEMM.cl, 6,128,-cl-std=CL1.2,2048,0.00664
myGEMM.cl, 6,128,-cl-std=CL1.2,4096,0.05928
myGEMM.cl, 6,128,-cl-std=CL1.2,256,0.00008
myGEMM.cl, 6,128,-cl-std=CL1.2,512,0.00016
myGEMM.cl, 6,128,-cl-std=CL1.2,1024,0.00111
myGEMM.cl, 6,128,-cl-std=CL1.2,2048,0.00656
myGEMM.cl, 6,128,-cl-std=CL1.2,4096,0.06032
myGEMM.cl, 6,128,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,128,-cl-std=CL1.2,512,0.00018
myGEMM.cl, 6,128,-cl-std=CL1.2,1024,0.00119
myGEMM.cl, 6,128,-cl-std=CL1.2,2048,0.00711
myGEMM.cl, 6,128,-cl-std=CL1.2,4096,0.05938
myGEMM.cl, 6,128,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,128,-cl-std=CL1.2,512,0.00020
myGEMM.cl, 6,128,-cl-std=CL1.2,1024,0.00119
myGEMM.cl, 6,128,-cl-std=CL1.2,2048,0.00713
myGEMM.cl, 6,128,-cl-std=CL1.2,4096,0.05920
myGEMM.cl, 6,128,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,128,-cl-std=CL1.2,512,0.00021
myGEMM.cl, 6,128,-cl-std=CL1.2,1024,0.00137
myGEMM.cl, 6,128,-cl-std=CL1.2,2048,0.00833
myGEMM.cl, 6,128,-cl-std=CL1.2,4096,0.06421
myGEMM.cl, 6,128,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,128,-cl-std=CL1.2,512,0.00020
myGEMM.cl, 6,128,-cl-std=CL1.2,1024,0.00127
myGEMM.cl, 6,128,-cl-std=CL1.2,2048,0.00766
myGEMM.cl, 6,128,-cl-std=CL1.2,4096,0.05692
myGEMM.cl, 6,128,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,128,-cl-std=CL1.2,512,0.00020
myGEMM.cl, 6,128,-cl-std=CL1.2,1024,0.00130
myGEMM.cl, 6,128,-cl-std=CL1.2,2048,0.00781
myGEMM.cl, 6,128,-cl-std=CL1.2,4096,0.06032
myGEMM.cl, 6,128,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,128,-cl-std=CL1.2,512,0.00018
myGEMM.cl, 6,128,-cl-std=CL1.2,1024,0.00118
myGEMM.cl, 6,128,-cl-std=CL1.2,2048,0.00708
myGEMM.cl, 6,128,-cl-std=CL1.2,4096,0.06107
myGEMM.cl, 6,128,-cl-std=CL1.2,256,0.00010
myGEMM.cl, 6,128,-cl-std=CL1.2,512,0.00019
myGEMM.cl, 6,128,-cl-std=CL1.2,1024,0.00122
myGEMM.cl, 6,128,-cl-std=CL1.2,2048,0.00730
myGEMM.cl, 6,128,-cl-std=CL1.2,4096,0.05835
myGEMM.cl, 6,128,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,128,-cl-std=CL1.2,512,0.00019
myGEMM.cl, 6,128,-cl-std=CL1.2,1024,0.00130
myGEMM.cl, 6,128,-cl-std=CL1.2,2048,0.00794
myGEMM.cl, 6,128,-cl-std=CL1.2,4096,0.06106
myGEMM.cl, 6,128,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,128,-cl-std=CL1.2,512,0.00019
myGEMM.cl, 6,128,-cl-std=CL1.2,1024,0.00123
myGEMM.cl, 6,128,-cl-std=CL1.2,2048,0.00730
myGEMM.cl, 6,128,-cl-std=CL1.2,4096,0.06048
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00008
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00018
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00118
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00709
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05943
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00019
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00116
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00736
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05543
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00021
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00137
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00832
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05949
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00020
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00130
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00783
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.06060
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00018
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00117
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00711
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05946
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00018
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00118
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00712
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.06100
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00018
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00121
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00728
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05531
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00019
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00123
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00737
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05663
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00008
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00018
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00119
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00714
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05877
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00020
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00126
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00781
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05396
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00020
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00132
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00793
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05807
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00011
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00021
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00137
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00831
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05573
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00020
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00129
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00783
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.06034
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00008
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00018
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00119
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00717
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05476
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00019
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00132
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00790
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05786
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00020
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00129
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00782
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05569
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00020
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00129
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00786
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05931
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00018
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00124
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00710
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05690
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00008
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00018
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00118
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00710
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.06124
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00019
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00137
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00733
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.06042
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00010
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00021
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00138
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00833
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05578
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00010
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00022
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00129
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00785
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.06045
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00018
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00119
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00717
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.06091
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00008
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00018
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00114
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00730
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05528
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00019
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00120
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00729
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05493
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00020
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00131
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00792
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.06047
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00010
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00018
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00119
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00710
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05885
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00008
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00018
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00118
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00709
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05546
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00010
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00020
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00131
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00792
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.06417
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00019
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00127
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00767
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05509
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00022
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00135
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00791
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05758
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00020
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00134
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00783
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.06056
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00018
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00118
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00710
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.06116
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00019
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00119
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00731
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05827
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00014
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00017
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00110
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00654
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.06049
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00018
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00120
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00709
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05410
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00010
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00021
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00134
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00817
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.06434
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00020
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00127
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00772
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05871
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00008
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00018
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00118
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00714
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05912
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00008
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00020
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00120
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00719
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.06065
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00018
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00119
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00718
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05472
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00020
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00124
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00794
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05798
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00020
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00119
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00712
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05572
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00020
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00130
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00784
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.06054
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00010
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00021
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00137
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00833
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.06055
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00008
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00019
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00118
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00711
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05945
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00011
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00020
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00125
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00783
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.06100
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00019
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00123
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00730
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05909
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00018
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00119
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00717
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05777
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00010
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00018
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00117
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00739
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.06059
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00008
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00018
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00118
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00711
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05563
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00008
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00018
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00120
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00719
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05909
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00021
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00137
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00834
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.06068
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00018
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00120
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00716
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05595
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00021
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00132
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00792
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.06099
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00019
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00121
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00729
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05920
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00018
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00119
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00712
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05949
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00008
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00018
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00118
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00710
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05589
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00020
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00130
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00786
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05777
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00020
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00130
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00782
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05541
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00019
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00123
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00740
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.06421
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00019
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00126
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00770
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05785
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00020
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00133
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00784
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.06058
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00022
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00120
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00716
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.06099
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00020
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00154
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00783
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.06091
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00008
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00018
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00120
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00716
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.05689
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00010
myGEMM.cl, 6,256,-cl-std=CL1.2,512,0.00020
myGEMM.cl, 6,256,-cl-std=CL1.2,1024,0.00130
myGEMM.cl, 6,256,-cl-std=CL1.2,2048,0.00784
myGEMM.cl, 6,256,-cl-std=CL1.2,4096,0.06064
myGEMM.cl, 6,256,-cl-std=CL1.2,256,0.00009
